interface_mac_table,interface,vlan,mac address,address,description
Po18, Vlan503,503,0050.569f.50b0, 10.110.3.162,PORTCHANNEL 2 FLEX
Po18, Vlan507,507,0050.569f.51c6, 10.110.7.47,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.2b24, 10.110.14.19,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,3,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po37,,501,001b.1700.0131,,TO_PA-3020-01-ZAM-LAN-3850
Po18, Vlan514,514,0050.569f.5c19, 10.110.14.27,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.3a1d, 10.110.14.55,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.2aa2, 10.110.8.56,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.08a8, 10.110.8.55,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.23a6, 10.110.10.62,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.10a8, 10.110.10.108,PORTCHANNEL 2 FLEX
Po3, Vlan504 Vlan504 Vlan504 Vlan504 Vlan504,504,3440.b5df.212a, 10.110.4.61 10.110.4.63 10.110.4.64 10.110.4.65 10.110.4.66,"""TO TOR_3850"""
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,160,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po39,,549,0050.56bf.4ae8,,TO_4500X-ZAM
Po18, Vlan510,510,0050.569f.54a4, 10.110.10.13,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.5170, 10.110.3.201,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.2b51, 10.110.8.25,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.4d42, 10.110.8.89,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.7ff0, 10.110.14.51,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.769c, 10.110.10.24,PORTCHANNEL 2 FLEX
Gi1/3/23, Vlan400,400,240b.0a00.a9fa, 10.110.1.94,PALO_ALTO
Po33,,511,0050.569f.05f5,,"""TO_4500_DMZ"""
Po39,,401,0050.56bf.294f,,TO_4500X-ZAM
Po18, Vlan508,508,0050.569f.3a78, 10.110.8.57,PORTCHANNEL 2 FLEX
Gi2/3/38, Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202 Vlan202,202,bc16.6505.b8e1, 10.10.1.0 10.10.1.1 10.10.1.2 10.10.1.4 10.10.1.5 10.10.1.8 10.10.1.9 10.10.1.11 10.10.1.12 10.10.1.13 10.10.1.14 10.10.1.15 10.10.1.16 10.10.1.17 10.10.1.20 10.10.1.21 10.10.1.24 10.10.1.26 10.10.1.30 10.10.1.32 10.10.1.40 10.10.1.41 10.10.1.42 10.10.1.46 10.10.1.47 10.10.1.56 10.10.1.63 10.10.1.65 10.10.1.67 10.10.1.79 10.10.1.82 10.10.1.84 10.10.1.85 10.10.1.87 10.10.1.99 10.10.1.104 10.10.1.106 10.10.1.109 10.10.1.114 10.10.1.122 10.10.1.123 10.10.1.129,SERVERS_DRP
Po3, Vlan400,400,00a3.d167.82d2, 10.110.1.59,"""TO TOR_3850"""
Po18, Vlan510 Vlan510 Vlan510 Vlan510,510,0050.569f.45f8, 10.110.10.236 10.110.10.241 10.110.10.242 10.110.10.243,PORTCHANNEL 2 FLEX
Gi1/3/20, Vlan2,2,00e0.81c2.8487, 192.168.144.3,PTO A QUALYSQUARD/E077
Po18, Vlan506,506,0050.569f.452b, 10.110.6.67,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.2b07, 10.110.8.100,PORTCHANNEL 2 FLEX
Po18, Vlan508 Vlan508,508,0050.569f.6f07, 10.110.8.78 10.110.8.80,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.3224, 10.110.6.27,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.32fa, 10.110.10.71,PORTCHANNEL 2 FLEX
Po18, Vlan507,507,0050.569f.1455, 10.110.7.108,PORTCHANNEL 2 FLEX
Po3, Vlan504 Vlan504 Vlan504 Vlan504 Vlan504,504,3440.b5df.6558, 10.110.4.71 10.110.4.73 10.110.4.74 10.110.4.75 10.110.4.76,"""TO TOR_3850"""
Po39,,650,0050.56bf.4a20,,TO_4500X-ZAM
Po18, Vlan145,145,0050.569f.322d, 192.168.145.27,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.76c3, 10.110.10.227,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.7636, 10.110.10.175,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.4539, 10.110.10.179,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.0133, 10.110.10.87,PORTCHANNEL 2 FLEX
Po18, Vlan180,180,0050.569f.03cd, 10.241.18.23,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,6cae.8b2c.de08, 10.110.4.111,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.542e, 10.110.10.34,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.67f8, 10.110.6.87,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.13fd, 10.10.1.252,PORTCHANNEL 2 FLEX
Po18, Vlan503 Vlan503,503,0050.569f.62cb, 10.110.3.141 10.110.3.215,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.10d4, 10.110.6.123,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,800,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan503,503,0050.569f.37c2, 10.110.3.170,PORTCHANNEL 2 FLEX
Po3,,800,000b.abab.174d,,"""TO TOR_3850"""
Po37,,900,001b.1700.0131,,TO_PA-3020-01-ZAM-LAN-3850
Po3, Vlan504,504,6cae.8b2e.98d1, 10.110.4.22,"""TO TOR_3850"""
Po18, Vlan506,506,0050.569f.45d7, 10.110.6.206,PORTCHANNEL 2 FLEX
Gi1/3/11, Vlan204 Vlan207,207,0000.0c07.ac01, 10.110.0.34 10.110.21.2,MPLS_TELVISTA-TELMEX_P
Po18, Vlan503,503,0050.569f.37b0, 10.110.3.138,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.26b5, 10.110.3.144,PORTCHANNEL 2 FLEX
Po18, Vlan160,160,0050.569f.3310, 10.241.16.9,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,512,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po33, Vlan398,398,0050.569f.18e0, 192.168.1.51,"""TO_4500_DMZ"""
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,303,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.017a, 10.110.10.223,PORTCHANNEL 2 FLEX
Gi1/4/25, Vlan510,510,848f.69e8.38e0, 10.110.10.81,"""DATA PORT - P1 IRONPORT 1"""
Po18, Vlan507,507,0050.569f.41f1, 10.110.7.16,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.57b4, 10.10.1.223,PORTCHANNEL 2 FLEX
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,400,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Po3, Vlan504,504,ecf4.bbf0.14ec, 10.110.4.236,"""TO TOR_3850"""
Po33,,40,0050.569f.6c75,,"""TO_4500_DMZ"""
Po18, Vlan514,514,0050.569f.38c4, 10.110.14.96,PORTCHANNEL 2 FLEX
Po18, Vlan180,180,0050.569f.0069, 10.241.18.25,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,400,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po3, Vlan400,400,7499.75e4.6100, 10.110.1.64,"""TO TOR_3850"""
Po18, Vlan506,506,0050.569f.1355, 10.110.6.177,PORTCHANNEL 2 FLEX
Po33,,40,0050.569f.2b88,,"""TO_4500_DMZ"""
Po18, Vlan510,510,0050.569f.13ba, 10.110.10.41,PORTCHANNEL 2 FLEX
Po18, Vlan507,507,0050.569f.241b, 10.110.7.40,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,6cae.8b2e.9b61, 10.110.4.6,"""TO TOR_3850"""
Po33,,511,0050.569f.53cd,,"""TO_4500_DMZ"""
Po18, Vlan510,510,0050.569f.75c2, 10.110.10.162,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.46d4, 10.110.10.32,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.1aa8, 10.110.14.61,PORTCHANNEL 2 FLEX
Gi1/4/11,,800,0009.0f09.0023,,"""TO FORTI_IBMDATAPOWER"""
Gi1/4/7,,800,0009.0f09.0020,,"""TO FORTI_IBMDATAPOWER"""
Po18, Vlan514,514,0050.569f.7cb3, 10.110.14.58,PORTCHANNEL 2 FLEX
Po3, Vlan504 Vlan504,504,ecf4.bbee.3fbc, 10.110.4.234 10.110.4.237,"""TO TOR_3850"""
Po18, Vlan509,509,0050.569f.6863, 10.110.9.43,PORTCHANNEL 2 FLEX
Po18, Vlan145,145,0050.569f.5716, 192.168.145.13,PORTCHANNEL 2 FLEX
Po18, Vlan145,145,0050.569f.1308, 192.168.145.22,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,6cae.8b2d.6798, 10.110.4.130,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,6cae.8b2c.44e0, 10.110.4.107,PORTCHANNEL 2 FLEX
Po400, Vlan2,2,e200.0094.9003, 192.168.144.20,PORTCHANNEL 2 AS400-POWER8 CHASIS 1
Po42,,803,001b.1700.0331,,PORT-CHANNEL PALO_ALTO OUTSIDE PRIM
Po39,,550,0050.56bf.23d6,,TO_4500X-ZAM
Po18, Vlan510,510,0050.569f.5715, 10.110.10.78,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,180,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan514,514,0050.569f.0b69, 10.110.14.54,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.569f.0a1f, 10.110.4.241,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.312b, 10.110.10.156,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,1102,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po10, Vlan398,50,b40c.25e1.0010, 192.168.1.202,PC_PALOALTO_SEGVLAN_INSIDE
Po18, Vlan504,504,0050.5665.76a3, 10.110.4.138,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.1bb9, 10.110.8.6,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.315d, 10.110.10.53,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.5741, 10.110.10.133,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,3440.b5bf.c8d5, 10.110.4.3,"""TO TOR_3850"""
Po18, Vlan514,514,0050.569f.3816, 10.110.14.53,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.1398, 10.110.6.1,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.2890, 10.110.8.75,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.31ae, 10.110.6.135,PORTCHANNEL 2 FLEX
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,160,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Po18, Vlan508,508,0050.569f.1b8f, 10.110.8.63,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,3440.b5bf.c8f5, 10.110.4.31,"""TO TOR_3850"""
Po18, Vlan504,504,6cae.8b2d.fe29, 10.110.4.121,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.647a, 10.110.10.183,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.3089, 10.110.10.122,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.1166, 10.10.1.229,PORTCHANNEL 2 FLEX
Po33,,40,0050.569f.5dba,,"""TO_4500_DMZ"""
Po18, Vlan506,506,0050.569f.6554, 10.110.6.95,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.569f.0baf, 10.110.4.214,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.7455, 10.110.6.119,PORTCHANNEL 2 FLEX
Po37,,700,001b.1700.0131,,TO_PA-3020-01-ZAM-LAN-3850
Po18, Vlan514,514,0050.569f.1bff, 10.110.14.13,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.307f, 10.110.6.44,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.476f, 10.110.6.96,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,40f2.e9bf.1e12, 10.110.4.62,"""TO TOR_3850"""
Po39,,911,0050.56bf.4a30,,TO_4500X-ZAM
Po18, Vlan506,506,0050.569f.5678, 10.110.6.178,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.5522, 10.10.1.203,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.7110, 10.110.3.248,PORTCHANNEL 2 FLEX
Po18, Vlan503,503,0050.569f.0604, 10.110.3.119,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.569f.7cf1, 10.110.4.194,PORTCHANNEL 2 FLEX
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,506,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Po18, Vlan508,508,0050.569f.1a3b, 10.110.8.44,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.6c92, 10.110.14.35,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,0001.c01b.4bfc, 10.110.4.238,"""TO TOR_3850"""
Po18, Vlan507,507,0050.569f.075a, 10.110.7.11,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.4733, 10.110.6.46,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.0b13, 10.110.8.14,PORTCHANNEL 2 FLEX
Po39,,401,0050.56bf.3a30,,TO_4500X-ZAM
